entity,pillar,title,url,source,date,demographics,wdl_mention,text_paragraph_1,text_paragraph_2,text_paragraph_3,has_text,is_google_link,rss_position,reach_score
Ghana,Jobs & Employment,Wontumi: God will use me to create jobs if I am elected NPP Chairman.,https://news.google.com/rss/articles/CBMisgFBVV95cUxNOU1BY2NXdVFzUUhjMU1nMjNjTFRGOHBVWkF1UlRFcFprc3p4T180TW1icmRpZEQyc25FNHNwS2tZVS1iNHRSRGJ2QjN1azRfcndLY1pORGp5VmpQRlpDR1MxbHZ6bkNhd0xJdk5ydlZGMHRNNk9ncmNYdGt0LV9TNmdWdzVjekdOVkFXRDlqQWE4YU5TRE9CcTJNNy1RSndUZjUyQ21zWFhVcjJMMlY5VURB?oc=5,GhanaWeb,17 May 2026,,no,,,,no,yes,4,7
Ghana,Jobs & Employment,Artificial Intelligence in Ghana — A Job Killer or a Job Transformer?,https://www.modernghana.com/artificial-intelligence-in-ghana-a-job-killer-or-a-job-transformer/,Modern Ghana,16 May 2026,,no,,,,no,no,5,3
Ghana,Macroeconomy,"Ghana (GHA) Exports, Imports, and Trade Partners | The Observatory of Economic Complexity",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5JT2F3LTlrOXByOWtjWmlSQXZRTENQSTFNNDU4RWMyV3NPRlpEa25zLV9JVWN1YkdRb0xwNTZ5ODA2Qm43c19MN05WcnlOUm00LUE?oc=5,The Observatory of Economic Complexity,14 May 2026,,no,,,,no,yes,0,8
Ghana,Macroeconomy,BoG weighs policy realignment as inflation risks re-emerge,https://thebftonline.com/2026/05/19/bog-weighs-policy-realignment-as-inflation-risks-re-emerge/,The Business & Financial Times,19 May 2026,,no,,,,no,no,1,7
Ghana,Macroeconomy,Ghana's Numbers Look Good. But Is the Economy Actually Healing?,https://www.modernghana.com/ghanas-numbers-look-good-but-is-the-economy-actually-healing/,Modern Ghana,17 May 2026,,no,,,,no,no,2,6
Ghana,Macroeconomy,IMF programme stabilised Ghana’s economy – Dr Richmond Atuahene,https://www.myjoyonline.com/ghana-on-right-economic-trajectory-after-imf-programme-exit-dr-atuahene/,MyJoyOnline,19 May 2026,,no,,,,no,no,3,9
Ghana,Macroeconomy,ILO advocates investment in Ghana’s garment sector to drive job creation and economic growth,https://gna.org.gh/2026/05/ilo-advocates-investment-in-ghanas-garment-sector-to-drive-job-creation-and-economic-growth/,Ghana News Agency,18 May 2026,,no,,,,no,no,4,4
Ghana,Digital Economy,Sam George calls for affordable telecoms services as MTN turns 30,https://www.modernghana.com/sam-george-calls-for-affordable-telecoms-services-as-mtn-turns-30/,Modern Ghana,18 May 2026,,no,,,,no,no,0,8
Ghana,Digital Economy,News Ghana Wins MoMo Fintech Online Media Award,https://www.newsghana.com.gh/media/news-photos/,News Ghana,18 May 2026,,no,,,,no,no,1,7
Ghana,Digital Economy,GSMA and Ghana Chamber of Telecommunications hold workshop on 5G spectrum policy,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNME9icjhMdnlWb0dVUTZVc3o2a1pPX0dpd0ljaGZTLVZUMlBHTlhIeFpQS3Rxa2tDdkk2dDg2ZzdnUXhhSWNkX0o2aF9PT2ZMUGozc1NjSmE3SVZXc1Y2QXc0cGEwR3hKNnRlZWluOTUtYUdVeWkteTRhT1JQdGJGZ3Z0UElmQkFYTWROaU5GNnVnOWpRX0ZGX2RRQmFBWFE5aEw0NzdwcnFxcDJ6T1ppWTJraWdQdG5BdGpj?oc=5,Tech Review Africa,15 May 2026,,no,,,,no,yes,2,6
Ghana,Digital Economy,"ICT Insight with Institute of ICT Professionals: Where are government’s emails stored?: Unpacking data localisation, Microsoft 365, and digital sovereignty",https://thebftonline.com/2026/05/18/ict-insight-with-institute-of-ict-professionals-where-are-governments-emails-stored-unpacking-data-localisation-microsoft-365-and-digital-sovereignty/,The Business & Financial Times,18 May 2026,,no,,,,no,no,3,5
Ghana,Digital Economy,Surfline was a leader In Ghana’s 4G wireless space. Its collapse exposed the country’s broken broadband market,https://asaaseradio.com/surfline-was-a-leader-in-ghanas-4g-wireless-space-its-collapse-exposed-the-countrys-broken-broadband-market/,Asaase Radio,13 May 2026,,no,,,,no,no,4,4
Ghana,Governance,Ghana to evacuate 300 from South Africa over anti-immigrant protests,https://www.bbc.com/news/articles/cedpv17gqqzo,BBC,13 May 2026,,no,Ghana says it will evacuate 300 citizens from South Africa following a recent wave of protests against foreign nationals.,"Foreign Minister Samuel Okudzeto Ablakwa said in a post on X on Tuesday that the Ghanaian president had granted approval for their ""immediate evacuation"".","He said the ""distressed"" Ghanaians had registered at the country's embassy in Pretoria to be rescued in response to an advisory by the foreign ministry ""following the latest wave of xenophobic attacks"".",yes,no,0,17
Ghana,Governance,The Systematic Erosion of Institutional Integrity: A Call to Protect Ghana’s Democracy,https://www.modernghana.com/the-systematic-erosion-of-institutional-integrity-a-call-to-protect-ghanas-democracy/,Modern Ghana,19 May 2026,,no,,,,no,no,1,7
Ghana,Governance,Ghana to evacuate 300 citizens from South Africa after xenophobic attacks,https://news.google.com/rss/articles/CBMitAFBVV95cUxOY0NIV3cxU3FFMjk1LWszMXZUSHU3aW94ZkN4YWpxbWFDUkRzZ2xnRnk1aE5SWkxJUG9aY1dnamdpWVQ0ZF9Zd0tqUWxaeU5OLXZMakVfZUcyb19TUkJtNEYyd2FlQ2txbnV2X0lSb3NaV25IOEpwQVY2ZEUtM28yWWFYdGVhT0J3MDh0T2tTMTBsbVJ2M0wzWmxxU2ttMFRQemM5RElvTkVNZGpaUWlIZFl6eEw?oc=5,Reuters,13 May 2026,,no,,,,no,yes,2,13
Ghana,Governance,Surging anti-migrant protests in South Africa spark continental backlash,https://news.google.com/rss/articles/CBMilAFBVV95cUxNdmwzOG82R21FRTh0WVg1RDI1VVpydWFZR0ZfZ3FpSlN5VHpHR2tLU1JsR1VjaEFxcHRRQ0pBNG91SGJNdTA5engtTGZpbzZJMjZ0dFpSWXE0RDJBOVVUb3NJbnpSN2JGRGZCZ0RBSTBzNDdaSDlVTWpVVmlYTXd1OHFBSlBwalVWcWhMYXRnZjF1bHk3?oc=5,The Globe and Mail,15 May 2026,,no,,,,no,yes,3,5
Ghana,Governance,"Ghana, ECOWAS, and Caribbean Countries Enter a New Digital Tourism Chapter With Fast-Track e-Visa Processing and Free ETA Plans: Here’s What Global Travellers Need to Understand",https://news.google.com/rss/articles/CBMixAJBVV95cUxNeE14QmZWTVB4NlNEZzRTamU3Z0NDd09DOVBMcDhUanV1dFkwbTlKUEpJZGlDTXRmRHdxVlg3bVc0OHlCbHNaNVFqSTdOeGlfLU5yeHE1VlctSzJjUlkydlhJUDFwRHFpZHhDdjY1NkxxU1ZsS1o3TTRMTWs1TFUtc21rMlRtYzJpUDdKV2lGeG00NzFPNFQxOW16cU5vcDd6ajFkTElWcVlvTWthS2VOZ1ZfMnM0WVF3UmY0V1dxSnBiOWppeXVKeDRZenhXWE9zbHlpckppY0xqekNyMzQ0Q3ZVa0lybVp1S2tHN0dpYU85Rm1uSGdhc0plcWloS2cwdUxJNHVUa2NhMUFxZzVWdVFkZm5Sc1VCMUU2cHN5TWF3cXZQWF9TUzVEUW83aktmR2xGdVV1Nm5JZ0VkdlJuTklYbHA?oc=5,Travel And Tour World,16 May 2026,,no,,,,no,yes,4,4
Ghana,Agrifood & Climate,FoodChain: Assessing the impact of climate change on Ghana's declining fish stock | Joy News,https://www.modernghana.com/foodchain-assessing-the-impact-of-climate-change-on-ghanas-declining-fish-stock-joy-news/,Modern Ghana,18 May 2026,,no,,,,no,no,0,8
Ghana,Agrifood & Climate,"Ghana stands at a critical turning point in agricultural development, UN experts warn",https://www.devdiscourse.com/stories/ghana-stands-at-a-critical-turning-point-in-agricultural-development-un-experts-warn/,Devdiscourse,15 May 2026,,no,,,,no,no,1,7
Ghana,Agrifood & Climate,The paradox of plenty: How Ghana's farmers are being sacrificed on the altar of a cheap import agenda,https://www.myjoyonline.com/the-paradox-of-plenty-how-ghanas-farmers-are-being-sacrificed-on-the-altar-of-a-cheap-import-agenda/,MyJoyOnline,18 May 2026,,no,,,,no,no,2,10
Ghana,Agrifood & Climate,"Ghana’s Youth on Climate Change: Stories from Homes, Farms & Communities | Youth Voices Dialogue",https://www.modernghana.com/ghanas-youth-on-climate-change-stories-from-homes-farms-communities-youth-voices-dialogue/,Modern Ghana,18 May 2026,Youth,no,,,,no,no,3,5
Ghana,Agrifood & Climate,From Silence To Climate Action: Why Information Matters In Ghana,https://www.modernghana.com/from-silence-to-climate-action-why-information-matters-in-ghana/,Modern Ghana,15 May 2026,,no,,,,no,no,4,4
Ghana,Workforce & Human Capital,Tuscaloosa City School welcomes visitors from Ghana,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOblVqRmdpZVdOZUJ3czJ6TGNOMVFkdnlScHJMdVBDbDNBQVF4TmYtRW52OExLN2ZrYUNfQ19ocDhEZnZ6cV9fQi1uR1BtY3B6cmJzUkVSWHYzeDR4WmpEaFlEMHFkNmVkTW1FbFNSQmpVWHVNRUxCaDhhRkkyeElsTFZoRV9tbFZoeEtDZDhpdEZsV1ZHMS1Ja2xvQ2gyUVdUYjIzX3hrd0c1TXEyM2E4elYzXzZ0bU5nN0FZd3BzY3NuSzMtUDlqbA?oc=5,WVUA 23,14 May 2026,,no,,,,no,yes,0,8
Ghana,Workforce & Human Capital,School Readiness: Early Childhood Education in Ghana,https://borgenproject.org/childhood-education-in-ghana/,The Borgen Project,15 May 2026,,no,,,,no,no,1,7
Ghana,Workforce & Human Capital,Court action against 2026 Ghana School of Law SRC election withdrawn,https://asaaseradio.com/court-action-against-2026-ghana-school-of-law-src-election-withdrawn/,Asaase Radio,18 May 2026,,no,,,,no,no,2,6
Ghana,Workforce & Human Capital,AI in Basic Schools? Education Experts Push for Early Digital Learning in Ghana,https://www.modernghana.com/ai-in-basic-schools-education-experts-push-for-early-digital-learning-in-ghana/,Modern Ghana,17 May 2026,,no,,,,no,no,3,5
Ghana,Workforce & Human Capital,"Bravo, Ghana! A Big Shift – Ghana’s Legal Education Reforms, 2025",https://www.peacefmonline.com/bravo-ghana-a-big-shift-ghanas-legal-education-reforms-2025/,Peacefmonline.com,18 May 2026,,no,,,,no,no,4,4
Ghana,Country-Specific Context,Ministry of Fisheries and Aquaculture Announces Closed Season For Marine Fishing Fleet,https://www.modernghana.com/ministry-of-fisheries-and-aquaculture-announces-closed-season-for-marine-fishing-fleet/,Modern Ghana,18 May 2026,,no,,,,no,no,0,8
Ghana,Country-Specific Context,Ghana launches Fisheries Subsidy Compliance Project,https://www.gbcghanaonline.com/general/ghana-launches-fisheries-subsidy-compliance-project/2026/,GBC Ghana Online,19 May 2026,,no,,,,no,no,1,7
Ghana,Country-Specific Context,Ghana Takes Bold Step Toward Sustainable Blue Economy with First Mariculture Licence,https://news.google.com/rss/articles/CBMiywFBVV95cUxNaXJuQ19HVWhPVU9IOHNRbFB3bXMzQ0o0ajJ0TW14ell4SDIzVG5qd0JJTS10Y0tkV0Z4VVM2b1ZONTRwX1JUWjQ1aXNtYVNrbUo4bGpuVXIwQ2UzbnVSX1E1VFY0ZFhyWmd6RUdDUXZKM2hIb3JTZG5QS09ZY2d2Yl8tWjI4aWZLQkxaMlo2Y1RPaVlWdy01NDRVZDFCeVFHenRRWWIwZlZYNVRjeXBNM2tVNy1aVkJETUpZMmMwV3JGRE5YZVhoUDJzVQ?oc=5,GhanaWeb,15 May 2026,,no,,,,no,yes,2,9
Ghana,Country-Specific Context,Ghana launches first mariculture project with provisional licence to Gold Coast Mariculture,https://www.myjoyonline.com/ghana-launches-first-mariculture-project-with-provisional-licence-to-gold-coast-mariculture/,MyJoyOnline,12 May 2026,,no,,,,no,no,3,9
Ghana,Country-Specific Context,Ghana eyes marine culture push to revive collapsing fish stocks,https://www.myjoyonline.com/ghana-eyes-marine-culture-push-to-revive-collapsing-fish-stocks/,MyJoyOnline,14 May 2026,,no,,,,no,no,5,7
Guinea,Jobs & Employment,West and Central Africa - Regional Mobility Mapping (December 2025),https://news.google.com/rss/articles/CBMiqAFBVV95cUxNVlJwaV9NZXdmZXNCM295aks4V3RVaTZXUEd5VHIweWQzZFhVbERQNkVlbFRBUW1SUE13M05sUU1jNXdZYWpLZFZRbTV4ajU0cmE4Ym9IN19Dck9mYWtUYU1lR2FqV3AyTmJBbTA2ZUVUeXFTdzRQY0tJaGo3SjFXSE9JZEVPeGNsaVR2ZVdrUWo5T2NPakNoOEEtRG42WFZTcmI1eDRSMHc?oc=5,ReliefWeb,15 May 2026,,no,,,,no,yes,0,8
Guinea,Jobs & Employment,"PH signs Pacific fisheries pacts to boost tuna supply, blue economy",https://thephilbiznews.com/2026/05/19/ph-signs-pacific-fisheries-pacts-to-boost-tuna-supply-blue-economy/,thephilbiznews,19 May 2026,,no,,,,no,no,1,7
Guinea,Jobs & Employment,From Port Moresby to Cerberus,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNYm9VeGY2Zms2OHZrcFFpdFRha0VUamlyS293eGx3Nzl5NjBtZUJuaWFBX0RKUk5CUEFBZFdXNEM4N0JrN1hNSmpWb2w0V2xaYU5RZFpZbXZ3cUdTX2wzTGZzLUVoX0V4dW1TOUVCMWZnc1NhVTd6SU1OSC1qS2M2cVlUSUlSdUlW?oc=5,defence.gov.au,14 May 2026,,no,,,,no,yes,2,6
Guinea,Jobs & Employment,Papua New Guinea Strengthens Labour Governance Through ILO-Led Reform Initiative,https://www.devdiscourse.com/stories/papua-new-guinea-strengthens-labour-governance-through-ilo-led-reform-initiative/,Devdiscourse,12 May 2026,,no,,,,no,no,3,5
Guinea,Jobs & Employment,"Pacific economies should not chase volume at the expense of capacity, economist says",https://islandsbusiness.com/news-break/pacific-economies-should-not-chase-volume-at-the-expense-of-capacity-economist-says/,Islands Business,13 May 2026,,no,"PACIFIC Island countries need a jobs strategy built around three pillars: reliable infrastructure, stronger private-sector lending, and better use of available capital.","World Bank Lead Economist for Papua New Guinea and the Pacific Islands, Ralph van Doorn, said the region faced structural limits that governments cannot change.","“There’s the cost of remoteness, the cost of smallness, the cost of being in a dispersed archipelago,” he said, adding that climate risk adds another layer of pressure.",yes,no,4,12
Guinea,Macroeconomy,"Equatorial Guinea - Oil, Agriculture, Fisheries",https://news.google.com/rss/articles/CBMiakFVX3lxTE5VVWs1dUF3M3pxck13YlAzeGo1MlFMQjE4bUZCUWppU3hFODg5Mi1QdFpKUU02SnpwSE91b1E4Y0hiSEctLURDakdaVGREeEszNmV4dFRTakd1T24zYk42dGZtYUxJMjZ5UUE?oc=5,Britannica,15 May 2026,,no,,,,no,yes,0,8
Guinea,Macroeconomy,"Gross domestic product (GDP) per capita in Africa from 1990 to 2031, by selected country",https://www.statista.com/statistics/796087/gross-domestic-product-gdp-per-capita-in-the-maghreb-countries/,Statista,13 May 2026,,no,,,,no,no,1,7
Guinea,Macroeconomy,S&P Outlook Upgraded to 'Positive' with B+/B Rating Affirmed: Guinea Outperforms Senegal in Credit Assessment,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOSWZSNUFPSlFPY3JERFc2QWFyUnB6NTZWOFd2N3BRNElmWkZmeXJCQ2gtZ1ZYQXgyYnJSMkZmUl96eTd3WWZheVFUWW03NFdTWkthZF9odXZ4UHB2bW1nZFhVNlQ5N21vaHF5QXlRSkVoZ2JVVU5kTHVIN25PRzlHTFJGM2w4WXdlN1JDeWtpb1hlSmNJOUdUdUttb0hFQWpGUWd6d0xuS2hiQTRITDk1UnB5TFgxQkRBSjhub3hRNjF6Y1haOHFkQlcxWUZJZkpiTUtv?oc=5,Seneweb,16 May 2026,,no,,,,no,yes,2,9
Guinea,Macroeconomy,PNG’s Economic Growth to Ease to 3.6% in 2026 and 3.4% in 2027—ADB,https://news.google.com/rss/articles/CBMilgFBVV95cUxPaXphdHBZQ0F3S2JKY1ZSZ0x4ZUVOeTNVdEczeWF0V0h5Rjh2NnliVjQzRlFlV2U5SWxISDYtQmRaSzZ5VkMwUnZwVmtBbXlwX3o3S2ctUGVONGY4SXFJUkFfTkhycTM3VHF5c0VxNEdlOGFkbUlwOU5XTjNEbVhrTmxrQmVrTXVVX09oaFh2YkVlZkEzMWc?oc=5,adb.org,17 Apr 2026,,no,,,,no,yes,3,5
Guinea,Macroeconomy,Seattle zoo exhibits tree kangaroos for the first time in 10 years,https://news.google.com/rss/articles/CBMif0FVX3lxTE9ZLVdudkJiMEc1YWJqRkNWLXZwUjU4eWNfSU9lZ2FsVGJtOWQ2WU5wRjRUVnQ3TGVSYkJNN2JvdU1MV1dBa3loelE3WjJ6SGtfMnYzbU5CQlpGLWgyLXI0X1JaQVhDSHUyRG96QTB6QXVUZlJHVnA5OXJRQVhMRUE?oc=5,Australian Broadcasting Corporation,12 May 2026,,no,,,,no,yes,4,4
Guinea,Digital Economy,Guinea and MEDUSA Formalize Landmark Submarine Cable Partnership,https://techafricanews.com/2026/05/12/guinea-and-medusa-formalize-landmark-submarine-cable-partnership/,TechAfrica News,12 May 2026,,no,,,,no,no,0,12
Guinea,Digital Economy,"Ivorian fintech Cauridor banks Series A funding, includes $2m from Proparco",https://disruptafrica.com/2026/05/15/ivorian-fintech-cauridor-banks-series-a-funding-includes-2m-from-proparco/,- Disrupt Africa,15 May 2026,,no,,,,no,no,1,7
Guinea,Digital Economy,Software Factory founder highlights struggles and successes of local innovation,https://www.fijivillage.com/news/software-factory-founder-highlights-struggles-and-successes-of-local-innovation/,Fijivillage,19 May 2026,,no,"The Consumer Council of Fiji says consumers continue to face pressure from the rising cost of living, increasing prices of everyda","Fiji Commerce and Employers Federation CEO, Edward Bernard and Fiji Higher Education Commission Director, Doctor Eci Naisele will","Around 80 elderly people are expected to be celebrated this Saturday during the “Golden Blessings Day” event in Caubati, aimed at",yes,no,2,8
Guinea,Digital Economy,South African minister aims to change law to allow Starlink entry,https://www.connectingafrica.com/regulation/south-african-minister-aims-to-change-law-to-allow-starlink-entry,Connecting Africa,14 May 2026,,no,South African Minister for Communications and Digital Technologies Solly Malatsi aims to change the country's Electronic Communications Act (ECA) to enable international players like Starlink to obtain an operating license.,The Minister's comments came after the Independent Communications Authority of South Africa (ICASA) on Wednesday said it will not change its regulations on equity ownership unless the ECA is amended first.,This is the latest in a longstanding saga for the low-Earth orbit (LEO) satellite operator which is looking to be given an exception to gain a license in South Africa.,yes,no,3,7
Guinea,Digital Economy,ICT enables detection of illegal vessels,https://www.postcourier.com.pg/ict-enables-detection-of-illegal-vessels/,Post Courier,13 May 2026,,no,,,,no,no,4,4
Guinea,Governance,Update on the political transition and security situation in Guinea-Bissau,https://amaniafrica-et.org/update-on-the-political-transition-and-security-situation-in-guinea-bissau/,Amani Africa,17 May 2026,,no,,,,no,no,0,8
Guinea,Governance,Call for Proposals to Strengthen Civil Society and Inclusive Governance in Papua New Guinea,https://www2.fundsforngos.org/civil-society-development/call-for-proposals-to-strengthen-civil-society-and-inclusive-governance-in-papua-new-guinea/,fundsforNGOs,19 May 2026,,no,,,,no,no,1,7
Guinea,Governance,UNDP Launches Call for Proposals to Strengthen Civil Society and Advance Inclusive Governance in Papua New Guinea,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNNDh2QjVSRWEtM1ZlSEczaVpndVpMcHhmZnFWSkJwbnpXd2xYMnliQmV0MG9UMjRPdEFOYVRxdEZubHV4UmFSLU5JMDVWYVV1OUc0ZUwxTEs2Wm9TNWRGbEo1OTJNNVJveE81ZkR6VUNSTVA5WjZmMWxzRTk0RnltQlRHallCVy1PSjdkU2ZwQ2pqMVNvOVI5Y0ZkZGIxVHllT0VsbnltdGtfdWZocFNsQXNzVXNvdHVzaDdpMm1idnhPeVBpZzI0ckpuMW9mTDE0RjVoZG02ZzlqdnZnWnp3?oc=5,UNDP,18 May 2026,,no,,,,no,yes,2,6
Guinea,Governance,ECOWAS To Establish Regional Counterterror Force,https://news.google.com/rss/articles/CBMikgFBVV95cUxQQjZmXzUzX3BzLTRuSDF5TlB6dUoyb2x2OGljQllRRTg3aFUwc0w2Q05XbUR2SENqTkV1VVZqZUE0c2NsYUpQMHZfbGdmc1czRFdDVVhaUmhEY0Yzb2RTWkdYdjd4cmc5SlhWdFJCdGZaX0x2VzZ2dGhZQ3p4VHRoZmxEQ0dscDFaOHdfLXExcy1sUQ?oc=5,Eurasia Review,18 May 2026,,no,,,,no,yes,3,5
Guinea,Governance,Protests erupt in Guinea-Bissau after activist’s killing,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPYjBIbHdjUnk1TUdfNFhIaFJUR1pVMmlzRWUxemlhZ0hVQUx5dFJGdUtnQThVSTNRSXJIaWtUTGI1TGJ3UGFueXhYaUJvQ0dhTzE3N3RVU2dtcGVYRzR1ckJtZW9QbC1xLVozRDFTQWt4eHJGMEpiZGlpQ1FGM291bDMwSkNkVlhac1VFUm1WU2s1SDFLZFVvbWFHQi1YeVZhWXI1TklLMGd6TGxONUpGVlNmbXIxUkZ6QURpa0hnV2M?oc=5,MSN,15 May 2026,,no,,,,no,yes,4,4
Guinea,Agrifood & Climate,"The Impact Of Climate Change And Illegal, Unreported, and Unregulated (IUU) Fishing On Pacific Island Countries – Analysis",https://news.google.com/rss/articles/CBMi7AFBVV95cUxOR3EyaUNybjBEQUNvZENDZHNUUm1PNWFOR3R3RTNxaTZHZTVBUk8xbm1BdVZ3X2MxTldtTDAxbVliSXEwMFFyREJXWEhqWTJXUGZfU3lmYlJCV1BuWmtHRDJKcUVSOXA5VEdxTi1iLVp1RVdDY3gtZGZyTlBJMGU5Z3BRN2hnZWRsaEhzcm9hd3poMXA0M1dxLWJjVGxVVm5IS2N2VXIxMzUzOGF0RnhOYVVGY0J5TXNMVFZURkl6MVZUNk8ySkN0b3QxOFNqNWgwTHRBVURYMmRoNWlYYU5hVi1sQ1BsYXBsOGVDTQ?oc=5,Eurasia Review,19 May 2026,,no,,,,no,yes,1,7
Guinea,Agrifood & Climate,"Korea, Papua New Guinea pledge stronger ties on 50th anniv. of diplomatic relations",https://www.koreatimes.co.kr/economy/others/20260519/brokerages-see-kospi-hitting-10000-this-year-despite-recent-tumbles,The Korea Times,19 May 2026,,no,"Local securities firms are continuing to raise their market forecasts, with many expecting  KOSPI to reach the 10,000-point mark within this year despite the benchmark index’s sharp volatility in recent days, analysts said Tuesday.","KOSPI briefly topped the 8,000 mark for the first time last Friday before plunging sharply.","On Tuesday, KOSPI opened at 7,425.66, down 90.38 points, or 1.20 percent, from the previous session, before extending losses to close at 7,271.66, down 244.38 points, or 3.25 percent.",yes,no,2,8
Guinea,Agrifood & Climate,Video: A Hunger Crisis in Somalia Is Being Worsened by the Middle East War,https://news.google.com/rss/articles/CBMimAFBVV95cUxQS3V0ckRWZHpITi1uQXBWMGs0ZzNMT2pfOThZNUdMc0NiMGRJamZ2N0pGYmRBS0tSc2F1Rmw1T0JBOU9NSEJJRE9zb004QVBaY1lJTUZNd29VUWNtdzlURzR0dVFYTTdyUVVMQkpjMnZqVXhVeGVRTTBjaHhBTWZodzJYaGJIRWw4VUgxZ3RselhXdjZPNWhsNA?oc=5,The New York Times,18 May 2026,,no,,,,no,yes,3,5
Guinea,Agrifood & Climate,"Guinea-Bissau - Fishing, Cashew, Agriculture",https://news.google.com/rss/articles/CBMiZEFVX3lxTE40Uy1jT3Y5ZGk1Q3FRTHFiNFF2cXNJZjNXdEx6ZXJVRDhpbHM2bGhaeTc2QmczZ3IzR0JMUmZsTkh1UlI3dTRybTdvdXFSbXdabDYyQTY1eXd5c2pTcnlIa1p5T3Q?oc=5,Britannica,16 May 2026,,no,,,,no,yes,4,4
Guinea,Agrifood & Climate,Guinea minister: Social housing must be resilient to climate change,https://1news.az/guinea-minister-social-housing-must-be-resilient-to-climate-change/,1News.az,17 May 2026,,no,,,,no,no,6,3
Guinea,Workforce & Human Capital,SNAPSHOT: Small Animal Science Program at WSWHE BOCES,https://www.saratogian.com/2026/05/17/snapshot-small-animal-science-program-at-wswhe-boces/,Saratogian,17 May 2026,,no,,,,no,no,1,7
Guinea,Workforce & Human Capital,Knowledge as a Geopolitical Asset: UniUPC and Guinea Sign Protocol for Tomorrow’s Professionals,https://focusonafrica.info/knowledge-as-a-geopolitical-asset-uniupc-and-guinea-sign-protocol-for-tomorrows-professionals/,focusonafrica.info,16 May 2026,,no,,,,no,no,2,6
Guinea,Workforce & Human Capital,"WFP Guinea Bissau Country Brief, May 2026",https://news.google.com/rss/articles/CBMiiwFBVV95cUxNaUlUeERxUHNSazN0c3pIMEFBbVJBVldCNkVsTzM4TWJwWVJiVjViMHBYYlVZaGZVTTFyM1ZJQzZCdUFWUXRXeVJUMkJlS2lkNXlJV3dVdXliTGVWck5VS19CYWtvXy1xMktUamtFTHoyS1JnRkVTXzRIUXU4WndEN1IxYk81RU5kQUZR?oc=5,ReliefWeb,13 May 2026,,no,,,,no,yes,3,5
Guinea,Workforce & Human Capital,Choongang High School,https://news.google.com/rss/articles/CBMimwFBVV95cUxOMW13bnAtTWpHMGJnX05ONGlzaXhSZU1CUXljTmdINVRreUFtVGROSmdISVNCeWdLVjd5d21TUm5DV29Rckh3dDhORDZPTmpuaVQwcXpzcjJJd0t1QVdIaE94MmlQY3ZXemtuNmp0QzJ4a0VqZkpLVWRkZkxWV1pFOXBHQUxzemctUWkzMkZ1cUV5LVVVODVEbl9pWQ?oc=5,Transfermarkt,13 May 2026,,no,,,,no,yes,4,4
Guinea,Workforce & Human Capital,Equatorial Guinea pull out of Ghana friendly,https://ghanafa.org/equatorial-guinea-pull-out-of-ghana-friendly,Ghana Football Association,17 May 2026,,no,,,,no,no,6,3
Gambia,Jobs & Employment,Gambia: Employment Targets Surpassed,https://news.google.com/rss/articles/CBMigAFBVV95cUxNZHB1bVZDR2ZhTkpjcFQyZWwwSUp4MUdOcjhFVzB6cmdOTUhKVEo4amRiT0tjUHNfX3NNX2Y2b21Ic1A0dmNPNDZnQWFyTGUyVVVVekpzbjFZNVlQSWpHbm1oTzRFdTNWMEwtcDJzamRUb2k4TE4tV2R2YTZNWlE5V9IBhgFBVV95cUxOUE5lNTdjVm5IaUxMSXMxMVpQSmw3WC13cUhqOFhLNkZsQ2prUThnRWcxWWNUV19wQWVxTUtqODR1M3psQ25vaEZ1QlhqQXNIcE80SlJZYk9hTUlkMlcwOFFMdnZobmIwWlQ4ZC15TWhfU3N5LVJCT0M3RnJSM3ctSzVoZVJHZw?oc=5,Powers of Africa,15 May 2026,,no,,,,no,yes,0,8
Gambia,Jobs & Employment,"Over 163,000 jobs created in three years, Gambia gov’t claims",https://apanews.net/over-163000-jobs-created-in-three-years-gambia-govt-claims/,APAnews - Agence de Presse Africaine,13 May 2026,,no,,,,no,no,1,7
Gambia,Jobs & Employment,The Gambia: How Rural Electrification is Transforming lives in Jah Kunda Village,https://tanzaniatimes.net/the-gambia-how-rural-electrification-is-transforming-lives-in-jah-kunda-village/,The Tanzania Times,17 May 2026,,no,,,,no,no,2,6
Gambia,Jobs & Employment,"Political Scientist Questions Gov’t’s Claim Of 163,000 Created Job Figure",https://www.voicegambia.com/2026/05/18/political-scientist-questions-govts-claim-of-163000-created-job-figure/,Voice Gambia,18 May 2026,,no,,,,no,no,3,5
